LineId,Content,EventId,EventTemplate
24,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Instance spawned successfully.,E9,[instance: <*>] Instance spawned successfully.
25,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Took 19.05 seconds to spawn the instance on the hypervisor.,E15,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.
26,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
27,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event)
28,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
29,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
30,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Took 19.84 seconds to build instance.,E12,[instance: <*>] Took <*>.<*> seconds to build instance.
31,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
32,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2808621",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
33,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2603891",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
34,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E28,Auditing locally available compute resources for node <*>
35,"Total usable vcpus: 16, total allocated vcpus: 1",E41,"Total usable vcpus: <*>, total allocated vcpus: <*>"
36,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],E32,Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=[]
37,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E30,Compute_service record updated for <*>
38,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
39,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
40,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
41,"10.11.21.122,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2451560",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
42,"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0008290",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
43,"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2197890",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
44,"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2368760",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
45,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/b9000564-fe1a-409b-b8cc-1e88b294cd1d HTTP/1.1"" status: 204 len: 203 time: 0.2534380",E24,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>.<*>"
46,"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0010660",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
47,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Terminating instance,E11,[instance: <*>] Terminating instance
48,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Instance destroyed successfully.,E8,[instance: <*>] Instance destroyed successfully.
49,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2658210",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
50,"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2349129",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
51,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Deleting instance files /var/lib/nova/instances/b9000564-fe1a-409b-b8cc-1e88b294cd1d_del,E4,[instance: <*>] Deleting instance files <*>
52,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Deletion of /var/lib/nova/instances/b9000564-fe1a-409b-b8cc-1e88b294cd1d_del complete,E5,[instance: <*>] Deletion of <*> complete
53,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Took 1.03 seconds to destroy the instance on the hypervisor.,E14,[instance: <*>] Took <*>.<*> seconds to destroy the instance on the hypervisor.
54,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2161739",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
55,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Took 0.48 seconds to deallocate network for instance.,E13,[instance: <*>] Took <*>.<*> seconds to deallocate network for instance.
56,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1072969",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
57,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E42,Unknown base file: <*>
58,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E36,Removable base files: <*>
59,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E37,Removing base or swap file: <*>
60,HTTP exception thrown: No instances found for any event,E33,HTTP exception thrown: No instances found for any event
61,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0793190",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
62,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.6686139",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
63,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1901591",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
64,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",E1,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU"
65,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total memory: 64172 MB, used: 512.00 MB",E17,"[instance: <*>] Total memory: <*> MB, used: <*>.<*> MB"
66,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] memory limit: 96258.00 MB, free: 95746.00 MB",E10,"[instance: <*>] memory limit: <*>.<*> MB, free: <*>.<*> MB"
67,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total disk: 15 GB, used: 0.00 GB",E16,"[instance: <*>] Total disk: <*> GB, used: <*>.<*> GB"
68,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] disk limit not specified, defaulting to unlimited",E6,"[instance: <*>] disk limit not specified, defaulting to unlimited"
69,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total vcpu: 16 VCPU, used: 0.00 VCPU",E18,"[instance: <*>] Total vcpu: <*> VCPU, used: <*>.<*> VCPU"
70,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] vcpu limit not specified, defaulting to unlimited",E19,"[instance: <*>] vcpu limit not specified, defaulting to unlimited"
71,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Claim successful,E2,[instance: <*>] Claim successful
72,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1796741",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
73,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/96abccce-8d1f-4e07-b6d1-4b2ab87e23b4 HTTP/1.1"" status: 200 len: 1708 time: 0.1917260",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
74,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Creating image,E3,[instance: <*>] Creating image
75,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.3730500",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
76,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] VM Stopped (Lifecycle Event),E23,[instance: <*>] VM Stopped (Lifecycle Event)
77,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2672291",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
78,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2643161",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
79,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2641511",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
80,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2796621",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
81,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2579432",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
82,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2629061",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
83,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2494071",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
84,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2974470",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
85,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2665739",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
86,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2614441",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
87,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2563009",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
88,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2748721",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
89,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2646890",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
90,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2596920",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
91,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2600410",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
92,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Started (Lifecycle Event),E22,[instance: <*>] VM Started (Lifecycle Event)
93,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Paused (Lifecycle Event),E20,[instance: <*>] VM Paused (Lifecycle Event)
94,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
95,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2730091",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
96,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
97,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
98,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2709410",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
99,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
100,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2722521",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
101,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2555740",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
102,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4287961",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
103,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2432280",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
104,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2486479",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
105,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2611251",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
106,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
107,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
108,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
109,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2593911",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
110,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2426131",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
111,Creating event network-vif-plugged:a208479c-c0e3-4730-a5a0-d75e8afd0252 for instance 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4,E31,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>
112,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0901799",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
113,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event)
114,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Instance spawned successfully.,E9,[instance: <*>] Instance spawned successfully.
115,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Took 19.96 seconds to spawn the instance on the hypervisor.,E15,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.
116,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
117,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event)
118,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Took 20.71 seconds to build instance.,E12,[instance: <*>] Took <*>.<*> seconds to build instance.
119,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2721858",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
120,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2486420",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
121,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
122,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
123,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
124,Successfully synced instances from host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us'.,E39,Successfully synced instances from host '<*>'.
125,"10.11.21.123,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2205780",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
126,"10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0019679",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
127,"10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2335150",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
128,"10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0008781",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
129,"10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.2285759",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
130,"10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2275620",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
131,"10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0010512",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
132,"10.11.21.123,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0009170",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
133,"10.11.21.123,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.0008931",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
134,"10.11.21.123,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.0009408",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
135,"10.11.21.123,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.0018420",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
136,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/96abccce-8d1f-4e07-b6d1-4b2ab87e23b4 HTTP/1.1"" status: 204 len: 203 time: 0.2604880",E24,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>.<*>"
